institution,plate,fragment,side,filename
IAA,141/2,1,R,P141-2-Fg001-R-C01-R01-D30042014-T151443-LR924_012.jpg
IAA,141/2,1,R,P141_2-Fg001-R-C01-R01-D30042014-T151602-RLIR_026.jpg
IAA,141/2,1,R,P141-2-Fg001-R-C01-R01-D30042014-T151602-RLIR_026.jpg
IAA,141/2,1,R,P141_2-Fg001-R-C01-R01-D30042014-T151623-RRIR_028.jpg
IAA,141/2,1,R,P141-2-Fg001-R-C01-R01-D30042014-T151623-RRIR_028.jpg
IAA,141/2,1,V,P141_2-Fg001-V-C01-R01-D30042014-T151808-LR445_PSC.tif
IAA,141/2,1,V,P141-2-Fg001-V-C01-R01-D30042014-T151808-LR445_PSC.tif
IAA,141/2,1,V,P141_2-Fg001-V-C01-R01-D30042014-T151911-LR924_012.jpg
IAA,141/2,1,V,P141-2-Fg001-V-C01-R01-D30042014-T151911-LR924_012.jpg
IAA,141/2,1,V,P141_2-Fg001-V-C01-R01-D30042014-T152031-RLIR_026.jpg
IAA,141/2,1,V,P141-2-Fg001-V-C01-R01-D30042014-T152031-RLIR_026.jpg
IAA,141/2,1,V,P141_2-Fg001-V-C01-R01-D30042014-T152051-RRIR_028.jpg
IAA,141/2,1,V,P141-2-Fg001-V-C01-R01-D30042014-T152051-RRIR_028.jpg
IAA,147,19,R,P147-Fg019-R-C01-R01-D19072012-T142338-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,147,19,R,P147-Fg019-R-C01-R01-D19072012-T142448-LR924_012_F.jpg
IAA,147,19,R,P147-Fg019-R-C01-R01-D19072012-T142615-RLRK__026_F.jpg
IAA,147,19,R,P147-Fg019-R-C01-R01-D19072012-T142637-RRRK__028_F.jpg
IAA,147,19,R,P147-Fg019-R-C02-R01-D19072012-T141932-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,147,19,R,P147-Fg019-R-C02-R01-D19072012-T142041-LR924_012_F.jpg
IAA,147,19,R,P147-Fg019-R-C02-R01-D19072012-T142209-RLRK__026_F.jpg
IAA,147,19,R,P147-Fg019-R-C02-R01-D19072012-T142231-RRRK__028_F.jpg
IAA,149,1,R,P149-Fg001-R-C01-R01-D20082012-T153431-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,149,1,R,P149-Fg001-R-C01-R01-D20082012-T153541-LR924_012_F.jpg
IAA,149,1,R,P149-Fg001-R-C01-R01-D20082012-T153708-RLRK__026_F.jpg
IAA,149,1,R,P149-Fg001-R-C01-R01-D20082012-T153729-RRRK__028_F.jpg
IAA,149,1,R,P149-Fg001-R-C02-R01-D20082012-T153855-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,149,1,R,P149-Fg001-R-C02-R01-D20082012-T154004-LR924_012_F.jpg
IAA,149,1,R,P149-Fg001-R-C02-R01-D20082012-T154131-RLRK__026_F.jpg
IAA,149,1,R,P149-Fg001-R-C02-R01-D20082012-T154153-RRRK__028_F.jpg
IAA,149,1,V,P149-Fg001-V-C01-R01-D20082012-T154304-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,149,1,V,P149-Fg001-V-C01-R01-D20082012-T154413-LR924_012_F.jpg
IAA,149,1,V,P149-Fg001-V-C01-R01-D20082012-T154540-RLRK__026_F.jpg
IAA,149,1,V,P149-Fg001-V-C01-R01-D20082012-T154602-RRRK__028_F.jpg
IAA,149,1,V,P149-Fg001-V-C02-R01-D20082012-T154651-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,149,1,V,P149-Fg001-V-C02-R01-D20082012-T154800-LR924_012_F.jpg
IAA,149,1,V,P149-Fg001-V-C02-R01-D20082012-T154927-RLRK__026_F.jpg
IAA,149,1,V,P149-Fg001-V-C02-R01-D20082012-T154949-RRRK__028_F.jpg
IAA,154,1,R,P154-Fg001-R-C01-R01-D21082012-T103204-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,154,1,R,P154-Fg001-R-C01-R01-D21082012-T103312-LR924_012_F.jpg
IAA,154,1,R,P154-Fg001-R-C01-R01-D21082012-T103440-RLRK__026_F.jpg
IAA,154,1,R,P154-Fg001-R-C01-R01-D21082012-T103501-RRRK__028_F.jpg
IAA,154,1,R,P154-Fg001-R-C02-R01-D21082012-T103846-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,154,1,R,P154-Fg001-R-C02-R01-D21082012-T103955-LR924_012_F.jpg
IAA,154,1,R,P154-Fg001-R-C02-R01-D21082012-T104123-RLRK__026_F.jpg
IAA,154,1,R,P154-Fg001-R-C02-R01-D21082012-T104144-RRRK__028_F.jpg
IAA,154,1,V,P154-Fg001-V-C01-R01-D21082012-T104928-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,154,1,V,P154-Fg001-V-C01-R01-D21082012-T105037-LR924_012_F.jpg
IAA,154,1,V,P154-Fg001-V-C01-R01-D21082012-T105204-RLRK__026_F.jpg
IAA,154,1,V,P154-Fg001-V-C01-R01-D21082012-T105225-RRRK__028_F.jpg
IAA,154,1,V,P154-Fg001-V-C02-R01-D21082012-T104405-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,154,1,V,P154-Fg001-V-C02-R01-D21082012-T104514-LR924_012_F.jpg
IAA,154,1,V,P154-Fg001-V-C02-R01-D21082012-T104641-RLRK__026_F.jpg
IAA,154,1,V,P154-Fg001-V-C02-R01-D21082012-T104703-RRRK__028_F.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R01-D19012014-T103020-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,R,P155-1-Fg001-R-C01-R01-D19012014-T103129-LR924_012.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R01-D19012014-T103257-RLIR_026.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R01-D19012014-T103318-RRIR_028.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R02-D19012014-T101507-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,R,P155-1-Fg001-R-C01-R02-D19012014-T101615-LR924_012.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R02-D19012014-T101743-RLIR_026.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R02-D19012014-T101804-RRIR_028.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R03-D19012014-T100452-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,R,P155-1-Fg001-R-C01-R03-D19012014-T100602-LR924_012.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R03-D19012014-T100727-RLIR_026.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C01-R03-D19012014-T100749-RRIR_028.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R01-D19012014-T102534-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,R,P155-1-Fg001-R-C02-R01-D19012014-T102643-LR924_012.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R01-D19012014-T102810-RLIR_026.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R01-D19012014-T102832-RRIR_028.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R02-D19012014-T102014-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,R,P155-1-Fg001-R-C02-R02-D19012014-T102123-LR924_012.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R02-D19012014-T102251-RLIR_026.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R02-D19012014-T102312-RRIR_028.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R03-D19012014-T095925-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,R,P155-1-Fg001-R-C02-R03-D19012014-T100033-LR924_012.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R03-D19012014-T100200-RLIR_026.jpg
IAA,155/1,1,R,P155-1-Fg001-R-C02-R03-D19012014-T100222-RRIR_028.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R01-D19012014-T103533-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,V,P155-1-Fg001-V-C01-R01-D19012014-T103642-LR924_012.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R01-D19012014-T103809-RLIR_026.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R01-D19012014-T103830-RRIR_028.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R02-D19012014-T105825-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,V,P155-1-Fg001-V-C01-R02-D19012014-T105934-LR924_012.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R02-D19012014-T110101-RLIR_026.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R02-D19012014-T110122-RRIR_028.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R03-D19012014-T111233-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,V,P155-1-Fg001-V-C01-R03-D19012014-T111342-LR924_012.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R03-D19012014-T111509-RLIR_026.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C01-R03-D19012014-T111530-RRIR_028.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R01-D19012014-T104019-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,V,P155-1-Fg001-V-C02-R01-D19012014-T104128-LR924_012.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R01-D19012014-T104255-RLIR_026.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R01-D19012014-T104317-RRIR_028.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R02-D19012014-T104746-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,V,P155-1-Fg001-V-C02-R02-D19012014-T105744-RRIR_028.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R02-D19012014-T110329-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,V,P155-1-Fg001-V-C02-R02-D19012014-T110437-LR924_012.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R02-D19012014-T110604-RLIR_026.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R02-D19012014-T110626-RRIR_028.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R03-D19012014-T110820-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,155/1,1,V,P155-1-Fg001-V-C02-R03-D19012014-T110929-LR924_012.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R03-D19012014-T111056-RLIR_026.jpg
IAA,155/1,1,V,P155-1-Fg001-V-C02-R03-D19012014-T111118-RRIR_028.jpg
IAA,156a,2,R,P156A-Fg002-R-C01-R01-D15082013-T112918-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,156a,2,R,P156A-Fg002-R-C01-R01-D15082013-T113026-LR924_012.jpg
IAA,156a,2,R,P156A-Fg002-R-C01-R01-D15082013-T113152-RLIR_026.jpg
IAA,156a,2,R,P156A-Fg002-R-C01-R01-D15082013-T113214-RRIR_028.jpg
IAA,156a,2,R,P156A-Fg002-R-C02-R01-D15082013-T113339-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,156a,2,R,P156A-Fg002-R-C02-R01-D15082013-T113448-LR924_012.jpg
IAA,156a,2,R,P156A-Fg002-R-C02-R01-D15082013-T113614-RLIR_026.jpg
IAA,156a,2,R,P156A-Fg002-R-C02-R01-D15082013-T113636-RRIR_028.jpg
IAA,156a,2,V,P156A-Fg002-V-C01-R01-D15082013-T114147-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,156a,2,V,P156A-Fg002-V-C01-R01-D15082013-T114256-LR924_012.jpg
IAA,156a,2,V,P156A-Fg002-V-C01-R01-D15082013-T114423-RLIR_026.jpg
IAA,156a,2,V,P156A-Fg002-V-C01-R01-D15082013-T114444-RRIR_028.jpg
IAA,156a,2,V,P156A-Fg002-V-C02-R01-D15082013-T113748-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,156a,2,V,P156A-Fg002-V-C02-R01-D15082013-T113857-LR924_012.jpg
IAA,156a,2,V,P156A-Fg002-V-C02-R01-D15082013-T114022-RLIR_026.jpg
IAA,156a,2,V,P156A-Fg002-V-C02-R01-D15082013-T114044-RRIR_028.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R01-D09122014-T110930-ML445 _PSC.tif
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R01-D09122014-T111033-ML924 _012.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R01-D09122014-T111154-MLIR _026.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R01-D09122014-T111214-MLIR _028.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R02-D09122014-T105615-ML445 _PSC.tif
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R02-D09122014-T105718-ML924 _012.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R02-D09122014-T105838-MLIR _026.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C01-R02-D09122014-T105858-MLIR _028.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R01-D09122014-T110524-ML445 _PSC.tif
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R01-D09122014-T110627-ML924 _012.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R01-D09122014-T110746-MLIR _026.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R01-D09122014-T110807-MLIR _028.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R02-D09122014-T110109-ML445 _PSC.tif
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R02-D09122014-T110211-ML924 _012.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R02-D09122014-T110331-MLIR _026.jpg
IAA,156a/1,1,R,P.156A-1-Fg001-R-C02-R02-D09122014-T110351-MLIR _028.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R01-D09122014-T113748-ML445 _PSC.tif
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R01-D09122014-T113851-ML924 _012.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R01-D09122014-T114009-MLIR _026.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R01-D09122014-T114030-MLIR _028.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R02-D09122014-T115106-ML445 _PSC.tif
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R02-D09122014-T115208-ML924 _012.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R02-D09122014-T115328-MLIR _026.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C01-R02-D09122014-T115348-MLIR _028.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R01-D09122014-T114221-ML445 _PSC.tif
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R01-D09122014-T114324-ML924 _012.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R01-D09122014-T114443-MLIR _026.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R01-D09122014-T114503-MLIR _028.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R02-D09122014-T114650-ML445 _PSC.tif
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R02-D09122014-T114753-ML924 _012.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R02-D09122014-T114912-MLIR _026.jpg
IAA,156a/1,1,V,P.156A-1-Fg001-V-C02-R02-D09122014-T114933-MLIR _028.jpg
IAA,157c,4,R,P157C-Fg004-R-C01-R01-D05052016-T111530-LR445 _PSC.tif
IAA,157c,4,R,P157C-Fg004-R-C01-R01-D05052016-T111638-LR924 _012.jpg
IAA,157c,4,R,P157C-Fg004-R-C01-R01-D05052016-T111753-OO_026.jpg
IAA,157c,4,R,P157C-Fg004-R-C01-R01-D05052016-T111807-OO_028.jpg
IAA,157c,4,R,P157C-Fg004-R-C02-R01-D05052016-T112038-LR445 _PSC.tif
IAA,157c,4,R,P157C-Fg004-R-C02-R01-D05052016-T112145-LR924 _012.jpg
IAA,157c,4,R,P157C-Fg004-R-C02-R01-D05052016-T112301-OO_026.jpg
IAA,157c,4,R,P157C-Fg004-R-C02-R01-D05052016-T112315-OO_028.jpg
IAA,157c,4,V,P157C-Fg004-V-C01-R01-D05052016-T113616-LR445 _PSC.tif
IAA,157c,4,V,P157C-Fg004-V-C01-R01-D05052016-T113723-LR924 _012.jpg
IAA,157c,4,V,P157C-Fg004-V-C01-R01-D05052016-T113840-OO_026.jpg
IAA,157c,4,V,P157C-Fg004-V-C01-R01-D05052016-T113854-OO_028.jpg
IAA,157c,4,V,P157C-Fg004-V-C02-R01-D05052016-T113219-LR445 _PSC.tif
IAA,157c,4,V,P157C-Fg004-V-C02-R01-D05052016-T113327-LR924 _012.jpg
IAA,157c,4,V,P157C-Fg004-V-C02-R01-D05052016-T113444-OO_026.jpg
IAA,157c,4,V,P157C-Fg004-V-C02-R01-D05052016-T113458-OO_028.jpg
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102546-ML445 _PSC.tif
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102546-ML445_PSC.tif
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102649-ML924 _012.jpg
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102649-ML924_012.jpg
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102808-MLIR _026.jpg
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102808-MLIR_026.jpg
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102828-MLIR _028.jpg
IAA,16,1,R,P16-Fg001-R-C01-R01-D24122014-T102828-MLIR_028.jpg
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104102-ML445 _PSC.tif
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104102-ML445_PSC.tif
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104204-ML924 _012.jpg
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104204-ML924_012.jpg
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104324-MLIR _026.jpg
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104324-MLIR_026.jpg
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104344-MLIR _028.jpg
IAA,16,1,V,P16-Fg001-V-C01-R01-D24122014-T104344-MLIR_028.jpg
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125009-ML445 _PSC.tif
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125009-ML445_PSC.tif
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125112-ML924 _012.jpg
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125112-ML924_012.jpg
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125231-MLIR _026.jpg
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125231-MLIR_026.jpg
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125252-MLIR _028.jpg
IAA,16,10,R,P16-Fg010-R-C01-R01-D24122014-T125252-MLIR_028.jpg
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125355-ML445 _PSC.tif
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125355-ML445_PSC.tif
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125457-ML924 _012.jpg
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125457-ML924_012.jpg
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125616-MLIR _026.jpg
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125616-MLIR_026.jpg
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125637-MLIR _028.jpg
IAA,16,10,V,P16-Fg010-V-C01-R01-D24122014-T125637-MLIR_028.jpg
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T125752-ML445 _PSC.tif
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T125752-ML445_PSC.tif
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T125855-ML924 _012.jpg
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T125855-ML924_012.jpg
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T130014-MLIR _026.jpg
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T130014-MLIR_026.jpg
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T130035-MLIR _028.jpg
IAA,16,11,R,P16-Fg011-R-C01-R01-D24122014-T130035-MLIR_028.jpg
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130138-ML445 _PSC.tif
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130138-ML445_PSC.tif
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130240-ML924 _012.jpg
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130240-ML924_012.jpg
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130359-MLIR _026.jpg
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130359-MLIR_026.jpg
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130420-MLIR _028.jpg
IAA,16,11,V,P16-Fg011-V-C01-R01-D24122014-T130420-MLIR_028.jpg
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130537-ML445 _PSC.tif
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130537-ML445_PSC.tif
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130639-ML924 _012.jpg
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130639-ML924_012.jpg
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130758-MLIR _026.jpg
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130758-MLIR_026.jpg
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130819-MLIR _028.jpg
IAA,16,12,R,P16-Fg012-R-C01-R01-D24122014-T130819-MLIR_028.jpg
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T130930-ML445 _PSC.tif
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T130930-ML445_PSC.tif
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T131032-ML924 _012.jpg
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T131032-ML924_012.jpg
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T131151-MLIR _026.jpg
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T131151-MLIR_026.jpg
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T131212-MLIR _028.jpg
IAA,16,12,V,P16-Fg012-V-C01-R01-D24122014-T131212-MLIR_028.jpg
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131339-ML445 _PSC.tif
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131339-ML445_PSC.tif
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131441-ML924 _012.jpg
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131441-ML924_012.jpg
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131600-MLIR _026.jpg
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131600-MLIR_026.jpg
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131621-MLIR _028.jpg
IAA,16,13,R,P16-Fg013-R-C01-R01-D24122014-T131621-MLIR_028.jpg
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131708-ML445 _PSC.tif
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131708-ML445_PSC.tif
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131811-ML924 _012.jpg
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131811-ML924_012.jpg
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131930-MLIR _026.jpg
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131930-MLIR_026.jpg
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131950-MLIR _028.jpg
IAA,16,13,V,P16-Fg013-V-C01-R01-D24122014-T131950-MLIR_028.jpg
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132129-ML445 _PSC.tif
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132129-ML445_PSC.tif
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132232-ML924 _012.jpg
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132232-ML924_012.jpg
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132351-MLIR _026.jpg
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132351-MLIR_026.jpg
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132411-MLIR _028.jpg
IAA,16,14,R,P16-Fg014-R-C01-R01-D24122014-T132411-MLIR_028.jpg
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132602-ML445 _PSC.tif
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132602-ML445_PSC.tif
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132705-ML924 _012.jpg
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132705-ML924_012.jpg
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132824-MLIR _026.jpg
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132824-MLIR_026.jpg
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132845-MLIR _028.jpg
IAA,16,14,V,P16-Fg014-V-C01-R01-D24122014-T132845-MLIR_028.jpg
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133022-ML445 _PSC.tif
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133022-ML445_PSC.tif
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133125-ML924 _012.jpg
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133125-ML924_012.jpg
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133244-MLIR _026.jpg
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133244-MLIR_026.jpg
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133305-MLIR _028.jpg
IAA,16,15,R,P16-Fg015-R-C01-R01-D24122014-T133305-MLIR_028.jpg
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133620-ML445 _PSC.tif
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133620-ML445_PSC.tif
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133723-ML924 _012.jpg
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133723-ML924_012.jpg
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133842-MLIR _026.jpg
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133842-MLIR_026.jpg
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133903-MLIR _028.jpg
IAA,16,15,V,P16-Fg015-V-C01-R01-D24122014-T133903-MLIR_028.jpg
IAA,16,16,R,P16-Fg016-R-C01-R01-D24122014-T134107-ML445 _PSC.tif
IAA,16,16,R,P16-Fg016-R-C01-R01-D24122014-T134107-ML445_PSC.tif
