frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
30,M40636-1-E.tif:1199-3163,58100,196.061,9,249,2988,1116,350,166,0.686,2.108,0.474,1.000
31,M40636-1-E.tif:1243-2602,82093,188.364,11,248,2383,1150,439,187,0.658,2.348,0.426,1.000
32,M40636-1-E.tif:1242-2181,19221,206.053,40,251,2107,1178,149,129,0.781,1.155,0.866,1.000
33,M40636-1-E.tif:1363-1840,98880,194.230,0,250,1720,1157,240,412,0.731,1.717,0.583,1.000
34,M40636-1-E.tif:1686-1055,307390,192.548,7,254,795,1391,521,590,0.782,1.132,0.883,1.000
35,M40636-1-E.tif:1882-0541,230124,193.126,0,246,414,1429,254,906,0.537,3.567,0.280,1.000
36,M40636-1-E.tif:2323-1094,236562,191.799,11,250,827,2102,534,443,0.779,1.205,0.830,1.000
37,M40636-1-E.tif:2515-0633,51038,195.908,13,245,464,2440,338,151,0.671,2.238,0.447,1.000
38,M40636-1-E.tif:2804-0674,93936,176.944,10,249,468,2690,412,228,0.720,1.807,0.553,1.000
39,M40636-1-E.tif:2753-1177,79534,185.737,12,248,1028,2620,299,266,0.783,1.124,0.890,1.000
40,M40636-1-E.tif:1983-1834,144963,192.017,2,249,1698,1718,273,531,0.705,1.945,0.514,1.000
41,M40636-1-E.tif:1676-2693,520584,204.525,8,252,2096,1458,1194,436,0.616,2.739,0.365,1.000
42,M40636-1-E.tif:1936-4217,139230,196.104,14,253,3990,1783,455,306,0.755,1.487,0.673,1.000
43,M40636-1-E.tif:1940-4667,34944,185.933,13,249,4583,1836,168,208,0.777,1.238,0.808,1.000
44,M40636-1-E.tif:1984-5127,163606,195.454,8,249,4899,1805,457,358,0.774,1.277,0.783,1.000
45,M40636-1-E.tif:1953-5576,40112,192.198,21,245,5484,1844,184,218,0.780,1.185,0.844,1.000
46,M40636-1-E.tif:2453-5447,150470,198.703,8,248,5242,2270,410,367,0.783,1.117,0.895,1.000
47,M40636-1-E.tif:2544-4965,237585,209.629,6,249,4797,2192,337,705,0.687,2.092,0.478,1.000
48,M40636-1-E.tif:2401-4593,67150,194.240,12,251,4508,2204,170,395,0.661,2.324,0.430,1.000
49,M40636-1-E.tif:2411-4307,72316,188.856,0,249,4206,2232,202,358,0.724,1.772,0.564,1.000
50,M40636-1-E.tif:2385-4023,38874,201.661,37,247,3966,2215,114,341,0.590,2.991,0.334,1.000
51,M40636-1-E.tif:2190-3099,263872,186.002,14,247,2851,1924,496,532,0.784,1.073,0.932,1.000
52,M40636-1-E.tif:2261-2441,335514,205.654,8,251,2160,1963,562,597,0.785,1.062,0.941,1.000
53,M40636-1-E.tif:2630-1872,112500,191.380,16,253,1760,2380,225,500,0.672,2.222,0.450,1.000
54,M40636-1-E.tif:2601-2243,138040,196.353,24,249,2040,2431,406,340,0.779,1.194,0.837,1.000
55,M40636-1-E.tif:2845-2661,123200,189.473,10,252,2507,2645,308,400,0.772,1.299,0.770,1.000
56,M40636-1-E.tif:2679-3118,116393,175.626,19,247,2875,2560,487,239,0.694,2.038,0.491,1.000
57,M40636-1-E.tif:2985-2194,74682,192.832,19,250,1964,2904,461,162,0.604,2.846,0.351,1.000
58,M40636-1-E.tif:3066-1225,51219,194.641,11,248,1131,2931,189,271,0.760,1.434,0.697,1.000
59,M40636-1-E.tif:3114-0933,40152,190.197,12,243,849,2995,168,239,0.761,1.423,0.703,1.000
60,M40636-1-E.tif:3127-0639,45526,178.679,9,243,529,3024,221,206,0.784,1.073,0.932,1.000
61,M40636-1-E.tif:3439-0590,47229,175.672,16,247,454,3353,273,173,0.746,1.578,0.634,1.000
62,M40636-1-E.tif:3444-1135,82320,188.071,16,250,967,3322,336,245,0.766,1.371,0.729,1.000
63,M40636-1-E.tif:3276-1816,89280,206.581,0,250,1720,3044,192,465,0.650,2.422,0.413,1.000
64,M40636-1-E.tif:3307-2171,54280,195.581,21,248,2056,3189,230,236,0.785,1.026,0.975,1.000
65,M40636-1-E.tif:3270-2499,41118,195.387,24,249,2422,3137,154,267,0.729,1.734,0.577,1.000
66,M40636-1-E.tif:3316-2790,38907,202.118,16,245,2725,3168,131,297,0.667,2.267,0.441,1.000
67,M40636-1-E.tif:3233-3204,262194,199.813,16,251,2959,2966,491,534,0.784,1.088,0.919,1.000
68,M40636-1-E.tif:3810-3180,132325,205.030,1,246,3013,3613,335,395,0.780,1.179,0.848,1.000
69,M40636-1-E.tif:3797-2802,85690,193.776,13,248,2698,3592,209,410,0.703,1.962,0.510,1.000
70,M40636-1-E.tif:3624-2493,60165,210.641,24,249,2398,3467,191,315,0.738,1.649,0.606,1.000
71,M40636-1-E.tif:3704-2180,54285,182.892,21,246,2065,3587,231,235,0.785,1.017,0.983,1.000
72,M40636-1-E.tif:3849-1864,58776,196.258,17,244,1802,3612,124,474,0.516,3.823,0.262,1.000
73,M40636-1-E.tif:3891-1228,103725,180.404,14,239,1116,3661,225,461,0.692,2.049,0.488,1.000
74,M40636-1-E.tif:3685-0933,25185,186.966,6,255,824,3628,219,115,0.709,1.904,0.525,1.000
75,M40636-1-E.tif:3740-0605,53584,163.082,4,239,469,3642,272,197,0.765,1.381,0.724,1.000
76,M40636-1-E.tif:4017-0600,46224,181.102,11,238,492,3910,216,214,0.785,1.009,0.991,1.000
77,M40636-1-E.tif:3955-0935,39902,179.238,20,233,864,3815,142,281,0.701,1.979,0.505,1.000
78,M40636-1-E.tif:3978-2182,21384,204.919,49,251,2074,3929,216,99,0.677,2.182,0.458,1.000
79,M40636-1-E.tif:3943-2495,39516,196.386,15,246,2384,3854,222,178,0.776,1.247,0.802,1.000
80,M40636-1-E.tif:2871-4104,120428,203.741,17,251,3917,2710,374,322,0.781,1.161,0.861,1.000
81,M40636-1-E.tif:2897-4533,114192,188.602,0,253,4377,2714,312,366,0.780,1.173,0.852,1.000
82,M40636-1-E.tif:2905-5423,121050,190.034,10,247,5198,2771,450,269,0.736,1.673,0.598,1.000
83,M40636-1-E.tif:3320-5463,91290,191.262,23,242,5336,3141,255,358,0.763,1.404,0.712,1.000
84,M40636-1-E.tif:3193-4967,99511,188.312,3,247,4872,2933,191,521,0.617,2.728,0.367,1.000
85,M40636-1-E.tif:3292-4588,70380,189.291,11,246,4461,3154,255,276,0.784,1.082,0.924,1.000
86,M40636-1-E.tif:3332-4199,103752,191.498,19,246,4067,3136,264,393,0.755,1.489,0.672,1.000
87,M40636-1-E.tif:3756-4333,27556,196.641,19,246,4250,3673,166,166,0.785,1.000,1.000,1.000
88,M40636-1-E.tif:3720-4648,31773,195.803,19,244,4589,3587,119,267,0.670,2.244,0.446,1.000
89,M40636-1-E.tif:3758-5008,49098,206.320,75,248,4861,3675,294,167,0.726,1.760,0.568,1.000
90,M40636-1-E.tif:3770-5435,79764,190.037,12,242,5291,3632,289,276,0.785,1.047,0.955,1.000
91,M40636-1-E.tif:4181-2945,117180,173.716,0,250,2480,4118,930,126,0.330,7.381,0.135,1.000
