frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
25,M41280-1-E.tif:2830-5506,397150,192.789,55,233,5201,2505,611,650,0.785,1.064,0.940,1.000
26,M41280-1-E.tif:3003-4819,283866,205.503,57,249,4632,2624,374,759,0.695,2.029,0.493,1.000
27,M41280-1-E.tif:2591-4215,294708,195.379,64,239,3916,2345,599,492,0.778,1.217,0.821,1.000
28,M41280-1-E.tif:2597-3395,93993,191.859,68,238,3234,2452,323,291,0.783,1.110,0.901,1.000
29,M41280-1-E.tif:2569-2885,146124,199.434,97,239,2701,2371,369,396,0.784,1.073,0.932,1.000
30,M41280-1-E.tif:2530-2347,386952,202.258,70,242,2071,2180,552,701,0.774,1.270,0.787,1.000
31,M41280-1-E.tif:2790-1734,193887,180.935,53,242,1541,2540,387,501,0.772,1.295,0.772,1.000
32,M41280-1-E.tif:2418-1013,130606,191.077,68,232,768,2285,491,266,0.716,1.846,0.542,1.000
33,M41280-1-E.tif:3036-0954,149520,193.741,67,237,821,2756,267,560,0.687,2.097,0.477,1.000
34,M41280-1-E.tif:3162-1460,99712,193.378,65,234,1296,3010,328,304,0.784,1.079,0.927,1.000
35,M41280-1-E.tif:3747-1023,121392,187.578,64,241,915,3466,216,562,0.630,2.602,0.384,1.000
36,M41280-1-E.tif:3792-1487,326190,186.032,57,235,1238,3465,498,655,0.771,1.315,0.760,1.000
37,M41280-1-E.tif:3813-2205,699360,203.422,63,243,1740,3437,930,752,0.777,1.237,0.809,1.000
38,M41280-1-E.tif:3218-2382,451707,187.804,63,239,1949,2958,867,521,0.737,1.664,0.601,1.000
39,M41280-1-E.tif:3471-3046,389087,198.505,67,240,2726,3168,641,607,0.785,1.056,0.947,1.000
40,M41280-1-E.tif:2896-3193,103968,212.821,88,241,3013,2752,361,288,0.775,1.253,0.798,1.000
41,M41280-1-E.tif:3255-3650,456316,188.168,69,237,3271,2954,758,602,0.775,1.259,0.794,1.000
42,M41280-1-E.tif:2985-3879,120879,194.524,72,238,3713,2804,333,363,0.784,1.090,0.917,1.000
43,M41280-1-E.tif:3087-4328,186816,210.301,82,242,4050,2919,556,336,0.738,1.655,0.604,1.000
44,M41280-1-E.tif:3534-4408,254204,191.469,62,234,4100,3328,617,412,0.754,1.498,0.668,1.000
45,M41280-1-E.tif:3483-4901,40736,187.405,69,226,4767,3407,268,152,0.725,1.763,0.567,1.000
46,M41280-1-E.tif:3927-4837,196047,188.209,61,234,4599,3722,477,411,0.781,1.161,0.862,1.000
47,M41280-1-E.tif:3440-5540,283179,196.785,42,230,5335,3096,411,689,0.735,1.676,0.597,1.000
48,M41280-1-E.tif:3948-5458,118736,187.498,60,233,5294,3767,328,362,0.783,1.104,0.906,1.000
49,M41280-1-E.tif:3920-4044,155940,206.372,73,234,3875,3690,339,460,0.767,1.357,0.737,1.000
50,M41280-1-E.tif:3804-3607,122640,205.291,79,238,3439,3622,336,365,0.784,1.086,0.921,1.000
51,M41280-1-E.tif:4141-3001,165282,216.925,94,244,2494,4060,1014,163,0.375,6.221,0.161,1.000
