frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
41,M41466-1-E.tif:3473-1653,35422,187.973,111,217,1564,3374,178,199,0.783,1.118,0.894,1.000
42,M41466-1-E.tif:3501-1994,52578,180.744,81,220,1867,3398,254,207,0.777,1.227,0.815,1.000
43,M41466-1-E.tif:3450-2450,75692,190.426,90,221,2301,3323,298,254,0.780,1.173,0.852,1.000
44,M41466-1-E.tif:3404-2829,89376,192.726,90,221,2715,3208,228,392,0.730,1.719,0.582,1.000
45,M41466-1-E.tif:3256-3423,665720,186.846,83,231,3049,2811,748,890,0.779,1.190,0.840,1.000
46,M41466-1-E.tif:3271-4333,1020096,189.917,90,227,3781,2809,1104,924,0.779,1.195,0.837,1.000
47,M41466-1-E.tif:2852-4740,62648,187.136,104,215,4658,2661,164,382,0.660,2.329,0.429,1.000
48,M41466-1-E.tif:2969-5075,235875,180.723,80,214,4888,2655,375,629,0.735,1.677,0.596,1.000
49,M41466-1-E.tif:3541-5120,80665,180.129,92,227,4938,3431,365,221,0.738,1.652,0.605,1.000
50,M41466-1-E.tif:1427-3007,138618,189.858,99,224,2856,1198,302,459,0.752,1.520,0.658,1.000
51,M41466-1-E.tif:3928-3669,187758,193.498,86,232,3156,3837,1026,183,0.404,5.607,0.178,1.000
