frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
26,M42391-1-E.tif:1432-1882,13925,196.689,85,246,1796,1367,172,131,0.779,1.436,0.696,0.982
27,M42391-1-E.tif:1624-1795,20370,202.338,68,252,1721,1527,148,194,0.843,1.528,0.654,0.984
28,M42391-1-E.tif:1909-1095,122603,169.178,32,249,921,1652,348,514,0.696,2.094,0.478,0.917
29,M42391-1-E.tif:2011-1559,109409,167.523,36,246,1382,1822,355,379,0.861,1.174,0.852,0.964
30,M42391-1-E.tif:1842-2151,113769,188.894,35,251,1935,1638,433,408,0.732,1.445,0.692,0.933
31,M42391-1-E.tif:1913-2653,168572,191.712,64,254,2473,1605,360,617,0.791,1.829,0.547,0.971
32,M42391-1-E.tif:1795-3163,65841,204.733,63,253,2970,1667,386,257,0.714,1.765,0.567,0.897
33,M42391-1-E.tif:2004-3644,21324,203.651,72,251,3560,1907,168,194,0.746,1.630,0.614,0.937
34,M42391-1-E.tif:1935-3832,11454,214.595,141,252,3766,1883,133,105,0.878,1.291,0.775,1.000
35,M42391-1-E.tif:1792-4640,19456,193.179,65,246,4548,1711,184,163,0.839,1.525,0.656,0.983
36,M42391-1-E.tif:1805-4978,72254,142.610,18,228,4781,1637,395,336,0.658,2.302,0.434,0.918
37,M42391-1-E.tif:1997-4497,14993,191.031,66,240,4419,1923,156,148,0.801,1.352,0.740,0.938
38,M42391-1-E.tif:2077-4769,10483,171.858,63,240,4693,2015,152,125,0.791,1.888,0.530,0.988
39,M42391-1-E.tif:2066-4080,50351,192.022,74,243,3911,1951,338,230,0.782,1.511,0.662,0.969
40,M42391-1-E.tif:2165-3216,82622,206.198,78,254,2986,2020,461,291,0.589,2.560,0.391,0.900
41,M42391-1-E.tif:2215-1890,43159,201.497,66,252,1796,2083,188,265,0.850,1.367,0.732,0.987
42,M42391-1-E.tif:2353-1627,8127,186.445,113,231,1576,2294,102,119,0.850,1.170,0.854,0.983
43,M42391-1-E.tif:2435-2328,125002,174.232,32,246,2066,2240,524,391,0.735,1.766,0.566,0.943
44,M42391-1-E.tif:2470-2981,105233,204.318,58,253,2742,2296,479,348,0.845,1.576,0.635,0.988
45,M42391-1-E.tif:2379-3689,44173,195.758,71,250,3549,2260,281,239,0.665,1.275,0.784,0.879
46,M42391-1-E.tif:2515-4032,39853,197.928,75,245,3960,2332,145,367,0.647,2.873,0.348,0.958
47,M42391-1-E.tif:2438-4291,62039,203.564,76,247,4183,2252,217,373,0.671,1.805,0.554,0.911
48,M42391-1-E.tif:2344-4549,34458,207.765,110,246,4464,2215,171,259,0.787,1.532,0.653,0.965
49,M42391-1-E.tif:2357-5040,101258,188.220,33,244,4855,2098,370,519,0.535,2.420,0.413,0.830
50,M42391-1-E.tif:2595-4887,91389,189.598,38,249,4728,2354,319,482,0.666,2.021,0.495,0.938
51,M42391-1-E.tif:2658-3608,93367,201.099,3,252,3352,2510,512,297,0.521,1.993,0.502,0.854
52,M42391-1-E.tif:2771-2821,44434,196.239,56,253,2701,2657,240,228,0.812,1.254,0.798,0.966
53,M42391-1-E.tif:2823-2433,20794,186.172,68,241,2352,2744,162,159,0.878,1.091,0.917,0.984
54,M42391-1-E.tif:2828-2190,20838,196.980,79,246,2068,2760,244,136,0.611,2.248,0.445,0.909
55,M42391-1-E.tif:2545-1907,10644,208.710,117,248,1830,2490,154,110,0.846,1.392,0.718,1.000
56,M42391-1-E.tif:2549-1621,13920,181.645,57,238,1536,2484,171,130,0.860,1.379,0.725,0.995
57,M42391-1-E.tif:2495-1131,90475,166.107,37,232,929,2323,405,345,0.685,1.374,0.728,0.939
58,M42391-1-E.tif:2855-1182,42811,164.023,44,233,997,2768,370,175,0.684,2.399,0.417,0.951
59,M42391-1-E.tif:2830-1801,37409,185.289,57,246,1653,2729,297,203,0.685,1.938,0.516,0.888
60,M42391-1-E.tif:2824-4374,81716,201.738,56,247,4175,2693,398,263,0.693,1.635,0.612,0.941
61,M42391-1-E.tif:2986-5130,40698,176.184,22,231,5044,2819,173,334,0.641,2.444,0.409,0.896
62,M42391-1-E.tif:3164-4785,42242,164.939,26,228,4660,3030,251,269,0.692,1.084,0.922,0.889
63,M42391-1-E.tif:3185-4499,31568,184.808,60,234,4405,3066,188,238,0.875,1.434,0.697,0.994
64,M42391-1-E.tif:3184-4207,26563,190.963,61,245,4110,3095,195,178,0.872,1.463,0.683,0.990
65,M42391-1-E.tif:3054-3890,31937,187.024,52,243,3778,2952,225,205,0.841,1.152,0.868,0.937
66,M42391-1-E.tif:3067-3309,131802,214.744,76,254,3063,2867,493,400,0.626,1.326,0.754,0.909
67,M42391-1-E.tif:3242-2897,29334,209.999,102,251,2813,3122,168,240,0.872,1.424,0.702,0.990
68,M42391-1-E.tif:3085-2618,19951,207.775,104,250,2515,3017,207,137,0.851,1.758,0.569,0.999
69,M42391-1-E.tif:3152-2261,61386,195.494,51,245,2057,3036,408,232,0.741,2.031,0.492,0.963
70,M42391-1-E.tif:3231-1806,48527,183.730,68,237,1678,3086,257,291,0.853,1.158,0.863,0.956
71,M42391-1-E.tif:3273-1255,90948,150.370,42,227,1030,3133,451,280,0.691,1.763,0.567,0.912
72,M42391-1-E.tif:3376-3516,17803,207.148,93,249,3440,3284,152,184,0.791,1.296,0.772,0.945
73,M42391-1-E.tif:3373-3800,19617,212.867,87,253,3721,3283,159,181,0.756,1.486,0.673,0.915
74,M42391-1-E.tif:3930-3203,140685,175.405,10,252,2693,3845,1020,170,0.331,7.343,0.136,1.000
